* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -43.0 dBFS, measurement signal peak level -33.1 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 13, 2026 10:53:20 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; droite 10 gauche 11 sans eq Delay -0.0315 ms (-11 mm, -0.43 in) using estimated IR delay relative to Acoustic reference played from  R with no timing offset
* Measurement: L+R exp002 Jul 13
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
359.128540 63.889 -78.7202
361.730934 64.330 -87.3945
364.352185 65.398 -96.9136
366.992431 66.941 -107.3750
369.651810 68.697 -119.1255
372.330459 70.446 -132.3911
375.028519 72.054 -146.9863
377.746130 73.451 -162.4395
380.483434 74.607 -178.2305
383.240574 75.518 166.0879
386.017693 76.191 150.8564
388.814937 76.648 136.3105
391.632450 76.903 122.5957
394.470380 76.961 109.8103
397.328875 76.810 98.1079
400.208084 76.428 87.8318
403.108157 75.815 79.5696
406.029245 75.012 74.0605
408.971500 74.128 71.8672
411.935076 73.342 72.7473
414.920127 72.849 75.2688
417.926810 72.745 77.6067
420.955280 72.989 78.8015
424.005695 73.476 78.8899
427.078215 74.129 78.1980
430.173000 74.893 76.7844
433.290211 75.703 74.3862
436.430010 76.471 70.7180
439.592562 77.115 65.7490
442.778031 77.579 59.7627
445.986583 77.851 53.1895
449.218386 77.940 46.3865
452.473607 77.856 39.5906
455.752418 77.598 33.0220
459.054987 77.155 26.9802
462.381489 76.528 21.8647
465.732096 75.736 18.1326
469.106983 74.827 16.2244
472.506325 73.886 16.4421
475.930301 73.027 18.7219
479.379088 72.367 22.3423
482.852867 71.961 26.0129
486.351817 71.763 28.6758
489.876123 71.668 30.1848
493.425968 71.593 31.1365
497.001536 71.522 32.3894
500.603014 71.495 34.8994
504.230589 71.593 39.7593
507.884452 71.909 47.5779
511.564792 72.480 56.7893
515.271802 73.239 63.9617
519.005673 74.054 67.3853
522.766602 74.826 67.9031
526.554785 75.536 67.0388
530.370418 76.233 65.8916
534.213700 76.981 64.8633
538.084833 77.811 63.7026
541.984018 78.689 61.8684
