* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -40.8 dBFS, measurement signal peak level -35.9 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 14, 2026 9:43:21 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; droite 10 gauche 11 sans eq Delay -0.0059 ms (-2.0 mm, -0.08 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R exp002 Jul 14
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
578.373042 77.283 25.4531
582.564171 77.469 17.0977
586.785671 77.348 8.5081
591.037762 76.885 0.6113
595.320665 76.101 -5.4575
599.634604 75.064 -8.5266
603.979804 73.891 -7.8433
608.356491 72.737 -4.0564
612.764893 71.743 0.6182
617.205240 70.987 4.3650
621.677763 70.479 6.9800
626.182696 70.209 8.8970
630.720274 70.154 10.2119
635.290733 70.250 10.7034
639.894312 70.395 10.3484
644.531250 70.502 9.5955
649.201789 70.548 9.2656
653.906173 70.605 10.1809
658.644647 70.808 12.5105
663.417457 71.267 15.3469
668.224854 71.976 17.2581
673.067086 72.829 17.3203
677.944408 73.699 15.3687
682.857073 74.478 11.5979
687.805336 75.078 6.3328
692.789457 75.437 0.0559
697.809695 75.528 -6.5933
702.866312 75.365 -12.9380
707.959571 75.003 -18.4038
713.089738 74.532 -22.6611
718.257080 74.064 -25.8337
723.461867 73.687 -28.5483
728.704370 73.410 -31.5381
733.984862 73.167 -35.1375
739.303619 72.874 -39.1836
744.660918 72.472 -43.2085
750.057038 71.945 -46.6145
755.492260 71.329 -48.8379
760.966869 70.706 -49.5940
766.481148 70.179 -49.3220
772.035387 69.808 -49.2209
777.629873 69.551 -50.3557
783.264900 69.315 -52.8611
788.940760 69.057 -56.1484
794.657750 68.839 -59.5898
800.416168 68.796 -63.0127
806.216313 69.038 -67.0293
812.058489 69.534 -73.0488
817.943000 70.135 -83.1992
823.870152 70.690 -103.1917
829.840255 71.125 -176.7249
