* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -41.9 dBFS, measurement signal peak level -34.2 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 28, 2026 6:45:38 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; gauche :0.773 du mur gauche 0,539 mur arriere droite: 3.219 du mur gauche 0.515 mur arriere Delay 0.0241 ms (8.3 mm, 0.33 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: L+R baseline Jul 28
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1140.162045 74.331 -67.1362
1148.424129 73.897 -80.0405
1156.746083 73.429 -90.2019
1165.128342 73.063 -98.7275
1173.571343 72.866 -106.2825
1182.075524 72.802 -113.1465
1190.641331 72.767 -119.0596
1199.269209 72.682 -123.0391
1207.959608 72.546 -124.1580
1216.712981 72.423 -123.4192
1225.529785 72.346 -123.8967
1234.410479 72.262 -127.5247
1243.355526 72.062 -133.9121
1252.365393 71.664 -141.7454
1261.440549 71.067 -149.8677
1270.581467 70.345 -157.5957
1279.788624 69.639 -164.7241
1289.062500 69.149 -171.5676
1298.403578 69.061 -178.5969
1307.812346 69.424 174.3098
1317.289293 70.114 170.1018
1326.834914 70.913 -98.3750
1336.449707 71.620 -57.0786
1346.134173 72.123 -67.4534
1355.888816 72.403 -81.6670
1365.714145 72.497 -96.8914
1375.610673 72.461 -112.2148
1385.578915 72.352 -127.0349
1395.619391 72.218 -140.3940
1405.732624 72.070 -148.6331
1415.919142 71.870 -106.0823
1426.179476 71.587 -33.5168
1436.514160 71.251 -35.0591
1446.923734 70.945 -41.0171
1457.408740 70.730 -47.2646
1467.969724 70.587 -53.4995
1478.607238 70.464 -59.0154
1489.321836 70.349 -62.9263
1500.114076 70.271 -65.2549
1510.984521 70.264 -66.8623
1521.933737 70.363 -68.0884
1532.962297 70.630 -68.6953
1544.070773 71.136 -68.8706
1555.259747 71.903 -69.5237
1566.529800 72.853 -71.9058
1577.881521 73.836 -76.7668
1589.315501 74.699 -84.1155
1600.832336 75.331 -93.4744
1612.432627 75.687 -104.0740
1624.116978 75.794 -115.1167
1635.886000 75.718 -126.0327
1647.740304 75.510 -136.4028
1659.680509 75.190 -145.7512
1671.707238 74.776 -153.3955
1683.821118 74.343 -158.7964
1696.022780 74.002 -162.6714
1708.312860 73.782 -167.0989
1720.692000 73.573 -173.7690
1733.160843 73.231 177.4209
1745.720041 72.707 167.5249
1758.370248 72.075 156.7771
1771.112124 71.478 143.8694
1783.946332 71.058 126.5098
1796.873543 70.868 102.4878
1809.894429 70.841 72.6855
1823.009670 70.870 43.5203
1836.219950 70.931 20.0811
1849.525956 71.097 2.0903
1862.928384 71.436 -12.5398
1876.427931 71.901 -25.5498
1890.025301 72.353 -37.9631
1903.721204 72.671 -50.0432
1917.516352 72.820 -61.5188
1931.411466 72.841 -72.0405
1945.407270 72.794 -81.3540
1959.504493 72.740 -89.3276
1973.703870 72.735 -95.9590
1988.006142 72.835 -101.3489
2002.412054 73.056 -106.0278
2016.922357 73.329 -111.2122
